4323,519,Amy Russel,32.72,2
4324,519,Randal Renner,64.13,4
4325,519,Diana Daniel,42.67,1
4326,519,Gerald Hermann,23.44,2
4327,520,Frederick Carter,76.09,7
4328,520,Matthew Herman,39.60,9
4329,520,Eric Roob,74.98,3
4330,520,Karla Walsh,68.01,1
4331,520,Ramiro Haley,25.71,2
4332,520,Eleanor Davis PhD,70.31,7
4333,520,Alfonso Mueller,34.59,6
4334,520,John Gaylord,73.43,8
4335,520,Darla Bosco,49.31,4
4336,520,Ms. Ray Roob,73.23,3
4337,520,Olive Breitenberg,22.32,5
4338,520,Willard Schmeler,28.28,2
4339,520,Jeremy Nader,40.91,2
4340,520,Sandy Altenwerth,70.53,3
4341,521,Chris Buckridge V,75.87,3
4342,521,Tonya Bode,35.35,2
4343,521,Maureen Hagenes,37.59,8
4344,521,Tim Towne,67.83,4
4345,521,Florence Romaguera III,70.18,8
4346,521,Mandy Ebert,38.76,1
4347,522,Muriel McLaughlin,67.36,5
4348,522,Mrs. Pat Flatley,26.97,4
4349,522,Laurie Schmeler,37.45,5
4350,522,Mr. Patti Cartwright,23.80,10
4351,522,Terrance Leffler II,50.41,5
4352,522,Ira Jacobs,65.65,6
4353,522,Warren Langworth,66.20,5
4354,522,Tony Hartmann,50.68,8
4355,523,Billie Schaden,32.67,10
4356,523,Lori Smith,46.59,5
4357,524,Rhonda Swift,61.56,9
4358,524,Leslie Franecki II,76.14,6
4359,524,Marco Gusikowski,20.75,10
4360,524,Elias Bednar,37.34,1
4361,524,Stanley Considine,35.20,3
4362,524,Candace Cummings,34.14,8
4363,524,Christie Jakubowski,55.54,1
4364,524,Joy Hodkiewicz,34.98,10
4365,524,Mrs. Elvira Kemmer,66.91,4
4366,524,Mary Stoltenberg,42.74,4
4367,524,Zachary Padberg,27.60,4
4368,524,Phil Doyle,53.17,8
4369,524,Mrs. Kirk Ebert,26.06,7
4370,525,Alton Ernser,59.72,4
4371,525,Shaun Gusikowski PhD,35.96,5
4372,525,Wanda Klocko,58.67,1
4373,525,Mrs. Jamie Corwin,35.27,1
4374,526,Calvin Hackett,22.61,1
4375,526,Vanessa Collier,53.64,7
4376,526,Wesley Medhurst,58.90,8
4377,526,Gregg Robel,67.62,5
4378,526,Leticia Hyatt,31.82,1
4379,526,Ms. Woodrow Conroy,22.55,5
4380,526,Ross Collins III,61.42,10
4381,526,Andy Zboncak,57.67,3
4382,526,Calvin Okuneva,36.72,10
4383,526,Miss Earnest Kihn,49.14,5
4384,526,Cecilia Kuhn,64.51,4
4385,526,Nichole Bernier,69.55,7
4386,526,Karla Lockman,63.46,7
4387,526,Billy Maggio,63.18,6
4388,527,Mr. Celia Grimes,78.38,8
4389,527,Jesse Rutherford,30.50,10
4390,527,Ginger Price,32.70,2
4391,527,Alejandro Paucek,76.85,2
4392,527,Katherine O'Keefe,56.90,4
4393,527,Toby Pollich,54.52,6
4394,527,Krista Price,66.53,9
4395,527,Kim Armstrong,76.04,3
4396,527,Jody Lind,63.71,9
4397,527,Daniel Runte,46.16,5
4398,527,Samuel Gorczany,21.92,6
4399,527,Henrietta Gleason,25.79,1
4400,527,Jeanne Fahey,42.74,2
4401,527,Monica Carter PhD,32.05,5
4402,528,Angelina Armstrong,46.51,7
4403,528,Todd Rogahn,29.07,10
4404,528,Mrs. Kathleen Hoeger,27.33,6
4405,528,Elsie Russel,67.93,3
4406,529,Alice Aufderhar,37.43,6
4407,529,Darla Bahringer,39.49,10
4408,529,Emily Carter,74.20,3
4409,529,Ora Feeney V,28.26,4
4410,529,Marianne Feil II,65.72,1
4411,529,Essie Barton,40.25,1
4412,529,Jerry Mayer,53.60,8
4413,529,Armando Harber,33.39,3
4414,529,Jason Ruecker,65.15,10
4415,529,Shelley Wisoky,23.94,10
4416,529,Mr. Irma Wisozk,20.61,6
4417,529,Natalie Oberbrunner III,59.94,4
4418,529,Brandy Dickinson,65.61,9
4419,530,Ada Breitenberg,63.84,3
4420,530,Sophie Bechtelar,22.32,10
4421,530,Ismael Batz,54.00,1
4422,530,Jaime Kub,26.80,3
4423,530,Clay Kuhic,53.47,10
4424,530,Marcella Friesen,59.38,10
4425,530,Denise Boehm,36.40,7
4426,530,Mrs. Brent Durgan,38.65,10
4427,530,Candace Pfannerstill III,40.22,10
4428,530,Martin Hayes,34.74,8
4429,530,Miss Jan Christiansen,35.44,9
4430,530,Lola Kozey,70.83,9
4431,531,Lynn Cummings,57.59,4
4432,531,Jon Cormier,21.49,6
4433,531,Laurence Bailey,65.77,6
4434,531,Ashley Botsford,39.87,9
4435,531,Wanda Hane,30.22,5
4436,531,Greg Doyle,44.17,3
4437,531,Homer Gusikowski,57.73,10
4438,531,Mr. Alonzo Abernathy,56.21,2
4439,531,Tricia Carter,31.49,3
4440,531,Mr. Moses Rice,78.43,10
4441,532,Cody Cormier,72.87,2
4442,532,Lawrence Lueilwitz,33.25,10
4443,532,Adrienne Murray,62.93,7
4444,532,Gloria Treutel,28.87,7
4445,532,Alma Jaskolski,58.19,7
4446,533,Clark Mohr,75.03,2
4447,533,Warren Schuppe,66.40,9
4448,534,Ms. Mattie Schoen,58.47,4
4449,534,Matt McGlynn,74.26,10
4450,534,Luther Schultz I,59.33,3
4451,534,Estelle O'Keefe,41.59,8
4452,534,Raul Rath,31.16,8
4453,534,Ada Heidenreich,46.22,8
4454,534,Tyrone Orn,58.92,2
4455,534,Edna Brown,44.68,5
4456,534,Gilbert Ullrich,73.76,3
4457,534,Anne Kautzer,79.33,2
4458,534,Norma Kovacek,38.29,2
4459,535,Bernice Haley,53.26,9
4460,535,Cathy Adams,21.13,5
4461,535,Jackie Lesch,46.36,3
4462,535,Irene Hessel,64.28,4
4463,535,George Gutmann,51.64,7
4464,535,Stella Cormier,72.28,10
4465,535,Naomi Kris,49.43,10
4466,535,Marco Auer,22.08,6
4467,535,Darrell Turcotte,67.54,7
4468,535,Margarita Grimes,79.30,8
4469,535,Alton Predovic,38.64,3
4470,535,Eloise McDermott,75.43,5
4471,535,Donna Goyette,68.90,2
4472,535,Max Christiansen,39.26,2
4473,536,Opal Predovic DVM,56.85,5
4474,536,Lucy Torphy,50.32,8
4475,536,Geneva Morissette,52.51,5
4476,536,Lula Wisozk,23.77,9
4477,536,Ms. Tracy Gulgowski,45.84,2
4478,537,Claude Cruickshank,20.43,3
4479,537,Robyn Keeling,27.77,5
4480,537,Rosalie Yost,21.42,6
4481,537,Bruce Lind PhD,65.49,4
4482,537,Rodolfo Batz,29.27,1
4483,537,Gerardo Mante Sr.,74.45,6
4484,537,Ira Yundt,65.46,6
4485,537,Desiree Zieme,77.40,2
4486,537,Byron Abernathy,68.15,5
4487,538,Ronnie Ward,49.85,6
4488,538,Miss Brenda Hahn,77.82,1
4489,538,Derek Larson,49.49,8
4490,538,Robin Koepp,79.43,4
4491,538,Miss Delbert Donnelly,73.55,6
4492,538,Ms. Ronald Gleason,78.95,4
4493,539,Orlando McDermott,49.92,3
4494,539,Moses Marquardt,27.91,6
4495,539,Eunice Jacobs,59.10,3
4496,539,Carrie Stoltenberg,54.69,9
4497,539,Dr. Dianne Shanahan,62.53,7
4498,539,Patti Wisozk,54.84,10
4499,539,Ms. Theodore Watsica,74.80,1
4500,539,Shirley Huel,31.19,10
4501,539,Donald Schuster,39.62,2
4502,539,Philip Roberts II,65.45,8
4503,540,Orlando Johns,70.59,3
4504,540,Ruby Sanford,58.16,1
4505,541,Andrea Koelpin IV,30.61,2
4506,541,Gerald D'Amore,43.19,4
4507,541,Miss Morris Yost,67.88,8
4508,541,Pearl Walter,54.21,7
4509,542,Erick Oberbrunner,78.33,10
4510,542,Sandy Spencer MD,27.51,8
4511,542,Whitney Doyle MD,44.62,5
4512,543,Kate Gleason,75.30,8
4513,543,Geraldine Durgan,71.59,7
4514,543,Lance Thiel,64.67,9
4515,543,Johnnie Lemke,24.54,3
4516,543,Nadine Ritchie,70.36,5
4517,544,Janet Yost,22.21,6
4518,544,Ms. Grant Crooks,27.14,1
4519,544,Marc Wolf,22.19,3
4520,544,Casey Nienow,48.61,10
4521,544,Otis Bartoletti,47.47,1
4522,545,Jan Schultz,57.58,1
4523,545,Chad Bruen,64.24,9
4524,545,Owen Fritsch,22.27,4
4525,545,Lynn Runolfsson,48.22,10
4526,545,Kenny Deckow,70.37,5
4527,545,Antonia Lebsack,27.05,5
4528,545,Pablo Adams,44.34,10
4529,545,Kevin Schaefer,35.91,1
4530,545,Orlando Gottlieb,50.65,4
4531,545,Cathy O'Reilly,52.85,1
4532,545,Denise Simonis,24.60,7
4533,545,Tracey Bernier,70.03,4
4534,545,Marianne Bauch,30.51,8
4535,545,Tanya Ward I,31.31,7
4536,545,Julie Lang DVM,47.77,4
4537,546,Ida Moore,70.37,6
4538,546,Dr. Gwendolyn Abbott,52.27,5
4539,546,Wesley Gulgowski,67.47,6
4540,546,Melissa Rosenbaum,25.33,10
4541,546,Clarence Romaguera,61.23,10
4542,546,Zachary Rolfson,20.00,5
4543,546,Miss Marguerite Bruen,60.91,5
4544,546,Rosemary Bosco,28.72,1
4545,546,Angel Kiehn,51.11,2
4546,546,Erik Anderson,46.44,10
4547,546,Jerry Bauch,51.87,6
4548,546,Marjorie Morissette,49.47,6
4549,546,Shari Botsford,41.06,6
4550,546,Dr. Ivan Little,77.36,7
4551,546,Ms. Jeremy Hessel,33.56,8
4552,547,Francisco Purdy,73.37,9
4553,547,Jimmy Stroman,78.23,9
4554,547,Cora Kerluke,37.48,5
4555,547,Mr. Roman Reichel,50.07,1
4556,547,Julie Bartoletti,20.28,1
4557,547,Julia Daniel PhD,79.92,3
4558,547,Leon Powlowski DVM,74.72,10
4559,547,Rudolph Jakubowski,47.58,5
4560,547,Lisa Upton,26.72,2
4561,547,Emma Pfeffer,69.26,3
4562,548,Gustavo Hane,33.53,6
4563,548,Mable Hayes,64.96,2
4564,548,Rudy Lesch,72.24,9
4565,548,Rex Konopelski,65.95,5
4566,548,Dr. Gertrude Emmerich,70.18,1
4567,548,Ronald Ward,66.72,10
4568,548,Kelly Bednar,50.70,3
4569,549,Audrey Pfeffer,33.47,6
4570,549,Mrs. Antonia Parker,43.15,9
4571,549,Alfred Senger,48.45,5
4572,549,Beulah Legros,40.57,9
4573,549,Marlon Hilpert,79.09,4
4574,549,Claire Kovacek III,37.41,7
4575,549,Camille Corkery,38.98,10
4576,549,Elizabeth Stark,79.76,9
4577,550,Morris Olson,60.15,8
4578,550,Miss Melba Zulauf,31.97,9
4579,550,Theodore Prosacco,20.89,9
4580,550,Philip Marks,65.62,9
4581,550,Ervin Larkin,67.16,1
4582,550,Miss Bertha Bartoletti,23.54,4
4583,550,Claudia Emmerich Sr.,39.42,10
4584,550,Howard Willms,24.60,2
4585,550,Brian Wilderman,67.20,8
4586,550,Micheal Klein,69.76,3
4587,550,Melba Schultz,44.83,2
4588,550,Silvia Leffler,54.65,4
4589,550,Tony Weissnat,42.27,9
4590,551,Essie Shanahan,69.70,9
4591,551,Lucille Gutkowski,50.03,10
4592,551,Noah Torphy,76.50,3
4593,551,Vera Keebler,50.17,5
4594,551,Rodney Dickinson,44.04,8
4595,551,Kristy Fay,64.60,4
4596,551,Jeremy Ziemann,79.96,10
4597,551,Angie Feest Sr.,50.95,4
4598,551,Elijah Ziemann II,25.72,4
4599,551,Belinda Huels,71.53,7
4600,551,Nicholas Mann,75.14,7
4601,551,Leona Littel,69.93,8
4602,551,Elaine Ernser,73.76,2
4603,551,Mrs. Harriet Powlowski,73.38,2
4604,551,Earnest Nader,66.11,2
4605,552,Mercedes Stroman,38.18,3
4606,552,Janis Stiedemann,78.49,2
4607,552,Edmond Windler,40.64,8
4608,552,Ivan Deckow,76.63,5
4609,552,Ramona Hamill,37.44,7
4610,552,Travis Baumbach MD,50.01,1
4611,552,Mr. Calvin Pouros,50.54,1
4612,552,Charlene Witting,34.92,2
4613,552,Susie Farrell,62.74,10
4614,552,Mattie Strosin,53.98,8
4615,552,Johnnie Torphy,70.79,4
4616,552,Marguerite Cremin,22.52,4
4617,553,Nick Stamm,39.57,2
4618,553,Stephanie West,73.57,4
4619,553,Marion Lang,78.51,7
4620,554,Nicole Lockman,54.41,5
4621,554,Nina McDermott,63.84,3
4622,554,Tasha Beier,68.72,2
4623,554,Lorraine Larson,74.04,6
4624,554,Terrence Renner,22.63,5
4625,554,Howard Hilll,22.32,4
4626,555,Floyd Koch,64.30,3
4627,555,Carl Corwin,51.22,5
4628,555,Paula Prosacco,22.95,1
4629,555,Angelica Farrell,62.53,3
4630,555,Jan Boehm,48.55,8
4631,555,Ms. Kelvin Hand,77.11,2
4632,555,Bonnie Lehner,30.43,3
4633,555,Zachary Ward,26.55,3
4634,555,Emanuel Emmerich,27.97,3
4635,555,Dr. Yvette Koelpin,27.17,4
4636,555,Ellen Effertz,67.12,8
4637,555,Alicia Purdy,46.80,7
4638,555,Jasmine Aufderhar,34.80,7
4639,556,Brooke Rutherford,21.66,9
4640,556,Phil Ryan,24.03,8
4641,556,Fernando Beatty,24.39,9
4642,557,Kerry Koelpin,39.65,9
4643,557,Patti Schimmel,58.75,2
4644,557,Angie Kshlerin,52.13,10
4645,557,Miss Tasha Willms,28.88,2
4646,558,Manuel Legros,78.63,3
4647,558,Alexandra Baumbach,46.45,6
4648,558,Lee Wehner,73.43,7
4649,558,Danny Gusikowski,58.84,9
4650,559,Russell Turcotte I,23.66,1
4651,559,Karla Witting,76.13,7
4652,559,Clinton Ondricka,42.26,8
4653,559,Victoria Turcotte,46.36,5
4654,559,Wanda Goodwin,57.10,8
4655,559,Mrs. Timothy Lubowitz,33.12,9
4656,559,Neil Marquardt,78.27,3
4657,559,Johanna Gutkowski,37.44,8
4658,559,Elijah Mosciski,54.46,6
4659,559,Wm Wisozk,38.58,2
4660,559,Catherine Thompson,37.21,7
4661,559,Renee O'Conner DVM,55.17,3
4662,559,Dr. Kim O'Keefe,23.19,6
4663,560,Lois Price,61.35,3
4664,560,Jesus Koss,33.81,7
4665,560,Mr. Ben Mueller,67.50,7
4666,560,Mamie Moore MD,71.50,10
4667,560,Merle Langworth I,45.27,2
4668,560,Mrs. Randolph Bailey,52.98,7
4669,560,Karl Kuhlman,45.80,1
4670,560,Mrs. Laura Schmidt,45.70,10
4671,560,Alexandra Jaskolski,59.85,3
4672,560,Kevin Von DDS,50.67,5
4673,560,Muriel Fay,52.02,1
4674,561,Douglas O'Kon,42.17,1
4675,561,Bernard Purdy,30.46,2
4676,561,Oscar Schoen,42.95,4
4677,561,Raquel Jerde,33.57,6
4678,561,Elias Hudson,36.45,10
4679,561,Jean Dickens,33.84,2
4680,561,Mr. Jake Howell,38.71,4
4681,561,Stacey O'Hara,37.15,10
4682,561,Essie Gulgowski,54.70,7
4683,561,Meghan Ledner,31.34,10
4684,561,Guillermo Okuneva,68.50,1
4685,561,Bradford West,49.80,8
4686,561,Noah Kiehn,72.32,6
4687,561,Iris Dickinson PhD,35.40,2
4688,562,Leslie Mayert,40.25,3
4689,562,Whitney Hammes,40.23,9
4690,562,Don Becker,75.13,6
4691,562,Dr. Sadie Rodriguez,38.34,6
4692,562,Crystal Wuckert,36.54,8
4693,562,Julio Bogan,32.46,3
4694,562,Denise Hickle,37.46,6
4695,562,Ella Hintz,56.32,5
4696,562,Ronnie Harvey,20.39,8
4697,562,Lula White,74.33,4
4698,562,Arthur Lynch,39.88,4
4699,562,Bryan Bogan,47.77,7
4700,562,Hector Wuckert,33.76,9
4701,562,Lee Bogan,61.76,2
4702,562,Suzanne Wiegand Sr.,57.95,10
4703,563,Lynn McLaughlin,54.11,3
4704,563,Dianna Gleason,39.10,8
4705,563,Rachael O'Connell,43.09,10
4706,563,Georgia Balistreri,67.38,3
4707,563,Brandy Wisoky,41.44,9
4708,563,Lee Bailey,40.99,8
4709,563,Jim Schulist,29.03,6
4710,563,Katrina Cassin,38.14,3
4711,563,Melanie Murphy,56.82,9
4712,563,Rickey Nienow,25.51,2
4713,563,Nathan Kunde,64.42,9
4714,563,Mae Koch,75.86,10
4715,563,Candace Armstrong,49.21,10
4716,563,Bonnie Spencer,24.17,9
4717,564,Judy Rau,23.16,8
4718,564,Marshall Ratke,77.86,3
4719,564,Latoya Rogahn,33.06,10
4720,564,Dr. Maria Reichel,62.66,7
4721,564,Sylvester Miller,41.73,6
4722,565,Gustavo Hilpert,21.92,2
4723,565,Bethany Legros,21.39,3
4724,566,Cecelia Cassin,68.83,2
4725,566,Elbert Kshlerin,49.19,3
4726,566,Jonathon Hane,30.87,1
4727,566,Mrs. Drew Ryan,52.43,1
4728,566,Ruben Kub,58.91,2
4729,566,Lionel Haley III,56.78,1
4730,566,Mr. Jenna Cummerata,74.26,3
4731,567,Cory Hessel,51.86,6
4732,567,Jim Bosco V,36.44,1
4733,567,Clyde Koelpin,51.67,8
4734,567,Juana Fahey,67.14,5
4735,567,Betsy Champlin,43.93,6
4736,567,Pat Bergstrom,24.59,8
4737,567,Mr. Lee Kertzmann,62.65,5
4738,567,Chester Toy,72.73,6
4739,567,Dominic Bernhard,66.23,3
4740,567,Mike Stamm,73.73,9
4741,567,Miss Chad Mayer,66.29,4
4742,567,Robin Fay,23.62,10
4743,567,Nick Ruecker,49.47,4
4744,568,Jan Donnelly,41.49,4
4745,568,Brooke Klocko,69.24,8
4746,568,Jennie Weber,77.22,6
4747,568,Lori Bashirian,41.72,4
4748,568,Dr. Esther Harris,62.30,5
4749,568,Cassandra Hamill,70.64,6
4750,568,Genevieve Roob,71.04,5
4751,568,Elaine Schroeder,78.04,7
4752,568,Eula Tillman,76.60,1
4753,568,Darrin Hayes,56.42,10
4754,568,Kirk Pollich,70.13,2
4755,568,Kristie Schmeler,49.29,4
4756,569,Maureen Carroll,61.13,8
4757,569,Krista Franecki,68.33,5
4758,569,Scott Wilkinson,61.70,1
4759,569,Freda Harris,33.99,8
4760,569,Marguerite Medhurst,53.10,2
4761,569,Donna Beatty,46.59,1
4762,570,Sabrina Schimmel,54.64,5
4763,570,Ms. Marilyn Welch,65.66,3
4764,570,Terry Conn I,70.20,4
4765,571,Kristen Wehner,20.30,1
4766,571,Estelle Gutmann,38.25,2
4767,571,Bonnie Emard,24.61,5
4768,571,Paul Mayer,42.35,6
4769,571,Shawn Farrell,36.67,7
4770,571,Misty DuBuque,20.12,5
4771,571,Antonio Huel,41.79,1
4772,571,Janet Cremin Jr.,37.04,5
4773,572,Mabel Weber,31.76,8
4774,572,Lonnie Cruickshank,46.45,3
4775,572,Elijah Davis,25.34,3
4776,573,Rosa Hessel,71.68,6
4777,573,Nettie Conn,56.20,1
4778,573,Rex Pfeffer,25.53,7
4779,573,Shelly Volkman,63.32,9
4780,573,Chelsea Orn,29.64,6
4781,573,Debbie Connelly,31.18,6
4782,573,Edith Sporer,37.61,4
4783,573,Neal Ankunding,58.08,2
4784,573,Olive Champlin V,23.16,1
4785,573,Blake Lind,69.86,6
4786,574,Shirley Hartmann,71.23,4
4787,574,Cameron Koch,38.21,8
4788,574,Jose Wuckert,37.64,9
4789,574,Mrs. Brandi Mayer,41.15,9
4790,574,Hugh McClure,44.55,7
4791,574,Clara Mraz,37.20,5
4792,574,Richard Gorczany,70.87,2
4793,574,Claude Rutherford,51.03,3
4794,574,Grant Kilback,49.93,6
4795,574,Morris Anderson,34.26,4
4796,574,Vivian Roberts,46.38,5
4797,574,Debbie Willms,59.05,4
4798,575,Ms. Julie Stiedemann,25.22,8
4799,575,Neil Ullrich,42.52,3
4800,575,Lula Purdy,38.24,8
4801,575,Lloyd Ryan,77.28,4
4802,575,Max Cole,35.91,7
4803,575,Maureen Lynch,39.06,9
4804,576,Jared Konopelski,52.24,2
4805,576,Arturo O'Kon,53.90,5
4806,576,Katherine King,29.05,3
4807,576,George Schamberger,63.63,4
4808,576,Mr. Toby Kiehn,72.88,9
4809,576,Casey Wintheiser DDS,74.37,7
4810,576,Owen Kuhlman,69.95,4
4811,576,Felicia Anderson,22.44,4
4812,576,Lora Kunze,69.47,2
4813,577,Sheila Blick,34.64,4
4814,577,Wilbert Haley,24.96,1
4815,577,Leo Glover,73.76,6
4816,577,Laura Gorczany,47.46,5
4817,577,Sergio Blanda,68.87,3
4818,577,Daniel Volkman,58.66,4
4819,577,Jamie Lynch,40.60,5
4820,577,Miss Luis West,53.18,9
4821,577,Mr. Shawna Miller,35.17,10
4822,577,Glen Ondricka,44.67,9
4823,578,Rodney Jones V,42.87,5
4824,578,Jan Muller,62.99,1
4825,578,Nancy Welch,52.05,1
4826,578,Mr. Allison Brekke,26.85,1
4827,578,Mindy Lind,64.33,4
4828,578,Chelsea Macejkovic,31.06,7
4829,578,Scott Crist,48.39,9
4830,578,Mr. Michelle Rippin,60.57,10
4831,578,Edith Nicolas,71.28,4
4832,578,Tommy Windler,57.27,10
4833,578,Vanessa Price,46.30,9
4834,578,Arturo Lynch,35.84,8
4835,578,Mrs. Laurence Hermiston,55.19,5
4836,579,Kim Heaney,29.14,2
4837,579,Oscar Wisoky,53.02,4
4838,579,Ms. Janis Moore,58.32,1
4839,579,Glenda Feeney,36.55,9
4840,579,Pedro Von,77.97,4
4841,579,Dr. Cynthia McClure,43.29,9
4842,579,Pat Pollich,60.29,2
4843,579,Kristine Stehr,78.74,8
4844,579,Howard Williamson,34.57,9
4845,579,Noel Fahey,47.06,9
4846,579,Dr. Kristine Mertz,34.96,9
4847,580,Crystal Thompson,74.22,1
4848,580,Fred Roob,58.62,3
4849,580,Sherman Kulas,60.53,2
4850,580,Charlie Rosenbaum,43.10,6
4851,580,Katrina Reilly,51.95,4
4852,580,Conrad Smith,21.97,6
4853,581,Lewis Harvey,37.39,7
4854,581,Mario Bogan,76.27,10
4855,581,Kelley Erdman,40.58,2
4856,581,Leah Predovic,62.16,4
4857,581,Rosalie Ortiz,72.83,4
4858,581,Boyd Kunze,70.96,5
4859,581,Rosie Mertz,44.54,5
4860,582,Maria Yost,69.65,8
4861,582,Clyde Waelchi IV,40.81,1
4862,582,Forrest Rath,76.29,3
4863,582,Colleen Funk,37.53,5
4864,582,Jackie Gerlach,67.92,2
4865,582,Tony Walsh II,77.44,10
4866,582,Cecilia Murphy,54.13,3
4867,583,Erma Runolfsdottir,66.85,1
4868,583,Shane Wiza,34.30,8
4869,583,Terrell Witting,28.66,3
4870,584,Greg Huels,32.30,7
4871,584,May Stoltenberg,38.47,5
4872,584,Benny Ruecker,47.78,4
4873,584,Leslie Goyette,65.75,8
4874,584,Hattie Hermiston,27.11,7
4875,584,Mr. Caleb Crist,46.44,3
4876,584,Ryan Hegmann,61.54,2
4877,584,Kathleen Beier,30.59,10
4878,584,Jake Veum,67.21,9
4879,584,Hazel Renner,26.69,9
4880,584,Brett Sauer,38.22,2
4881,584,Latoya Dach,36.58,9
4882,584,Edmond Buckridge,56.11,7
4883,584,Monica Lebsack,32.39,8
4884,585,Jeanette Stamm,27.23,6
4885,585,Mr. Terrence Hahn,45.12,3
4886,585,Terence Greenholt,54.45,2
4887,585,Renee Fay I,44.67,2
4888,585,Ebony Hilll,20.19,2
4889,585,Robin Littel,38.48,10
4890,585,Earl Graham,25.97,10
4891,585,Sarah Wehner DDS,24.15,1
4892,585,Brandy Herzog,57.39,2
4893,585,Carrie Dicki,54.15,10
4894,585,Dominic Walter V,37.10,2
4895,586,Wesley Mayert I,38.33,3
4896,586,Dolores Predovic,70.30,6
4897,586,Darin Harvey MD,49.07,6
4898,586,Mario Barton,64.25,1
4899,586,Rachael Carter,64.72,7
4900,586,Shane Huels,66.98,2
4901,586,Jeremiah Volkman,48.83,5
4902,586,Wendy Ernser III,78.99,3
4903,587,Bryan Stracke,20.19,4
4904,587,Conrad Hayes,69.30,10
4905,588,Pauline Tremblay,42.10,6
4906,588,Larry Hills,23.88,10
4907,588,Eva Ziemann,40.04,5
4908,588,Mark Koss,55.34,3
4909,588,Lorene Yundt,42.65,3
4910,588,Taylor Krajcik,69.90,9
4911,588,Elvira Schimmel,53.89,4
4912,588,Bobbie Price,44.90,2
4913,588,Ismael Oberbrunner,39.48,5
4914,589,Mr. Jamie Jerde,78.92,10
4915,589,Veronica McLaughlin,59.51,7
4916,589,Josephine O'Kon,51.50,5
4917,589,Yvonne Parker,50.19,5
4918,589,Mrs. Brendan Hudson,75.13,1
4919,590,Ruben Skiles,26.31,10
4920,590,Otis Jast V,29.84,3
4921,590,Anna Fritsch DVM,64.73,1
4922,590,Tiffany Ledner,75.99,4
4923,590,Miss Randall Schaden,31.47,2
4924,590,Sheri Goodwin,30.58,2
4925,590,Jimmy Russel,77.24,8
4926,590,Lola Purdy,56.71,7
4927,591,Elsie Cronin,62.60,8
4928,591,Nellie Rolfson,74.85,8
4929,591,Norman Harvey,75.63,4
4930,591,Lora Stanton Jr.,59.13,4
4931,591,Delia Dicki,61.60,2
4932,591,Scott McDermott,56.12,1
4933,591,Lester Kris,71.17,8
4934,591,Marco Lakin,58.46,9
4935,591,Cameron Lindgren,61.24,6
4936,591,Harriet Zboncak III,23.31,1
4937,591,Dr. Veronica VonRueden,79.18,1
4938,591,Becky Okuneva,21.23,5
4939,592,Leland Monahan,38.05,1
4940,592,Mrs. Ramiro Jacobi,39.53,5
4941,592,Mark Murray,65.94,1
4942,592,Dianne Howell,33.24,1
4943,592,Alexandra Prosacco,44.43,6
4944,592,Jean Ward,42.41,3
4945,592,Isaac Heathcote,40.28,4
4946,592,Carrie Botsford,38.55,8
4947,592,Marilyn Carter,63.61,3
4948,592,Lowell Jacobi II,69.63,3
4949,592,Erika Effertz,45.27,4
4950,592,Clifton Hackett,49.73,5
4951,593,Janice Considine,75.96,9
4952,593,Jackie Schumm,40.50,2
4953,593,Candace Lebsack,33.46,8
4954,593,Max Orn,49.37,5
4955,593,Anthony Farrell,26.46,7
4956,593,Kenny Medhurst,30.36,1
4957,593,Stacy Schmitt,32.82,10
4958,593,Fannie Jones,57.50,2
4959,593,Dean Davis,73.07,10
4960,593,Samantha Daniel,24.59,3
4961,593,Terrell Fritsch,25.96,8
4962,593,Loren Collier,54.37,1
4963,593,Mr. Mamie Friesen,40.22,1
4964,593,Ellis Heller,50.54,7
4965,594,Mrs. Sophia Rippin,30.62,2
4966,594,Marta Zieme II,75.63,4
4967,594,Arlene Batz,58.16,7
4968,594,Randal Reichert,75.69,2
4969,594,Misty Lynch,61.25,4
4970,594,Jose Kuhn,39.76,5
4971,594,Jean Mayer,25.94,5
4972,594,Dr. Leticia Mills,52.74,8
4973,594,Byron Bednar,54.34,8
4974,594,Darrin Rodriguez,66.25,6
4975,595,Clinton Nicolas,35.61,7
4976,595,Mr. Darrin D'Amore,25.50,7
4977,595,Casey Brown,66.63,7
4978,595,Jill Bergnaum III,48.30,2
4979,595,Mrs. Diane Herzog,25.05,1
4980,595,Tom Luettgen,33.68,4
4981,595,Danny Carter,41.51,2
4982,595,Melba Wolf,75.87,9
4983,596,Albert McDermott,20.73,4
4984,596,Dora Reinger,74.83,2
4985,596,Mrs. Stewart Konopelski,33.88,2
4986,596,Sidney Lesch,71.00,8
4987,596,Carlos Boyle,36.54,8
4988,597,Essie Walker,52.62,5
4989,597,Abraham Cummerata,73.61,2
4990,597,Sergio Strosin,42.94,1
4991,598,Marianne Osinski,64.58,3
4992,598,Becky Oberbrunner,66.42,2
4993,598,Mrs. Esther Skiles,63.86,1
4994,598,Gilbert Farrell,57.06,9
4995,598,Josefina Zieme,46.00,8
4996,598,George Adams,22.15,6
4997,598,Terri Littel,71.66,7
4998,598,Melinda Conroy,58.39,4
4999,598,Kristie Barton,24.81,6
5000,598,Josh Yundt,55.36,4
5001,598,Kenny Predovic,73.33,2
5002,598,Rosemary Zulauf,34.54,2
5003,598,Jason Nicolas,76.50,5
5004,598,Teri Brown,64.08,9
5005,598,Darla Parisian,52.85,6
5006,599,Samuel Nitzsche,72.42,8
